Code,Name,Category,Tags
f042,Circle Half Stroke,Charts + Diagrams,Circle with Left Half Black;adjust;chart;contrast;dark;fill;light;pie;progress;saturation
f042,Circle Half Stroke,Design,Circle with Left Half Black;adjust;chart;contrast;dark;fill;light;pie;progress;saturation
f042,Circle Half Stroke,Editing,Circle with Left Half Black;adjust;chart;contrast;dark;fill;light;pie;progress;saturation
f042,Circle Half Stroke,Photos + Images,Circle with Left Half Black;adjust;chart;contrast;dark;fill;light;pie;progress;saturation
f042,Circle Half Stroke,Shapes,Circle with Left Half Black;adjust;chart;contrast;dark;fill;light;pie;progress;saturation
f05a,Circle Info,Accessibility,details;help;information;more;support
f05a,Circle Info,Maps,details;help;information;more;support
f359,Circle Left,Arrows,arrow-circle-o-left;back;previous
f056,Circle Minus,Mathematics,delete;hide;negative;remove;shape;trash
e4e2,Circle Nodes,Coding,cluster;connect;network
e4e2,Circle Nodes,Connectivity,cluster;connect;network
e4e2,Circle Nodes,Design,cluster;connect;network
e4e2,Circle Nodes,Humanitarian,cluster;connect;network
f1ce,Circle Notch,Spinners,circle-o-notch;diameter;dot;ellipse;round;spinner
f28b,Circle Pause,Media Playback,hold;wait
f144,Circle Play,Media Playback,audio;music;playing;sound;start;video
f055,Circle Plus,Mathematics,add;create;expand;new;positive;shape
f059,Circle Question,Accessibility,faq;help;information;support;unknown
f059,Circle Question,Punctuation + Symbols,faq;help;information;support;unknown
f7ba,Circle Radiation,Alert,danger;dangerous;deadly;hazard;nuclear;radioactive;sign;warning
f7ba,Circle Radiation,Disaster + Crisis,danger;dangerous;deadly;hazard;nuclear;radioactive;sign;warning
f7ba,Circle Radiation,Energy,danger;dangerous;deadly;hazard;nuclear;radioactive;sign;warning
f7ba,Circle Radiation,Medical + Health,danger;dangerous;deadly;hazard;nuclear;radioactive;sign;warning
f7ba,Circle Radiation,Science,danger;dangerous;deadly;hazard;nuclear;radioactive;sign;warning
f35a,Circle Right,Arrows,arrow-circle-o-right;forward;next
f28d,Circle Stop,Media Playback,block;box;circle;square
f35b,Circle Up,Arrows,arrow-circle-o-up;upgrade
f2bd,Circle User,Social,employee;uer;username;users-people
f2bd,Circle User,Users + People,employee;uer;username;users-people
f057,Circle Xmark,Mathematics,close;cross;destroy;exit;incorrect;notice;notification;notify;problem;uncheck;wrong;x
f64f,City,Buildings,buildings;busy;city;cityscape;skyscrapers;urban;windows
f64f,City,Business,buildings;busy;city;cityscape;skyscrapers;urban;windows
e131,Clapperboard,Film + Video,camera;clapper;clapper board;director;film;movie;record
f328,Clipboard,Business,clipboard;copy;notepad;notes;paste;record
f46c,Clipboard Check,Business,accept;agree;confirm;coupon;done;enable;ok;select;success;tick;todo;validate;working;yes
f46c,Clipboard Check,Logistics,accept;agree;confirm;coupon;done;enable;ok;select;success;tick;todo;validate;working;yes
f46c,Clipboard Check,Science,accept;agree;confirm;coupon;done;enable;ok;select;success;tick;todo;validate;working;yes
f46d,Clipboard List,Logistics,cheatsheet;checklist;completed;done;finished;intinerary;ol;schedule;summary;survey;tick;todo;ul;wishlist
e4e3,Clipboard Question,Business,assistance;faq;interview;query;question
e4e3,Clipboard Question,Humanitarian,assistance;faq;interview;query;question
e4e3,Clipboard Question,Logistics,assistance;faq;interview;query;question
f7f3,Clipboard User,Humanitarian,attendance;employee;record;roster;staff;uer
f7f3,Clipboard User,Logistics,attendance;employee;record;roster;staff;uer
f7f3,Clipboard User,Medical + Health,attendance;employee;record;roster;staff;uer
f7f3,Clipboard User,Users + People,attendance;employee;record;roster;staff;uer
f017,Clock,Time,00;4;4:00;clock;date;four;four o’clock;hour;late;minute;o'clock;o’clock;pending;schedule;ticking;time;timer;timestamp;watch
f1da,Clock Rotate Left,Arrows,Rewind;clock;pending;reverse;time;time machine;time travel;waiting
f1da,Clock Rotate Left,Medical + Health,Rewind;clock;pending;reverse;time;time machine;time travel;waiting
f24d,Clone,Design,add;arrange;copy;duplicate;new;paste
f24d,Clone,Files,add;arrange;copy;duplicate;new;paste
f24d,Clone,Photos + Images,add;arrange;copy;duplicate;new;paste
f20a,Closed Captioning,Accessibility,cc;deaf;hearing;subtitle;subtitling;text;video
f20a,Closed Captioning,Film + Video,cc;deaf;hearing;subtitle;subtitling;text;video
f0c2,Cloud,Connectivity,atmosphere;cloud;fog;overcast;save;upload;weather
f0c2,Cloud,Shapes,atmosphere;cloud;fog;overcast;save;upload;weather
f0c2,Cloud,Weather,atmosphere;cloud;fog;overcast;save;upload;weather
f0ed,Cloud Arrow Down,Arrows,download;export;save
f0ed,Cloud Arrow Down,Connectivity,download;export;save
f0ee,Cloud Arrow Up,Arrows,import;save;upgrade;upload
f0ee,Cloud Arrow Up,Connectivity,import;save;upgrade;upload
f76c,Cloud Bolt,Disaster + Crisis,bolt;cloud;cloud with lightning;lightning;precipitation;rain;storm;weather
f76c,Cloud Bolt,Humanitarian,bolt;cloud;cloud with lightning;lightning;precipitation;rain;storm;weather
f76c,Cloud Bolt,Weather,bolt;cloud;cloud with lightning;lightning;precipitation;rain;storm;weather
f73b,Cloud Meatball,Food + Beverage,FLDSMDFR;food;spaghetti;storm
f73b,Cloud Meatball,Weather,FLDSMDFR;food;spaghetti;storm
f6c3,Cloud Moon,Halloween,crescent;evening;lunar;night;partly cloudy;sky
f6c3,Cloud Moon,Weather,crescent;evening;lunar;night;partly cloudy;sky
f73c,Cloud Moon Rain,Weather,crescent;evening;lunar;night;partly cloudy;precipitation;rain;sky;storm
f73d,Cloud Rain,Weather,Rain;cloud;cloud with rain;precipitation;rain;sky;storm
f740,Cloud Showers Heavy,Disaster + Crisis,precipitation;rain;sky;storm
f740,Cloud Showers Heavy,Humanitarian,precipitation;rain;sky;storm
f740,Cloud Showers Heavy,Weather,precipitation;rain;sky;storm
e4e4,Cloud Showers Water,Disaster + Crisis,cloud;deluge;flood;rain;storm;surge
e4e4,Cloud Showers Water,Humanitarian,cloud;deluge;flood;rain;storm;surge
e4e4,Cloud Showers Water,Weather,cloud;deluge;flood;rain;storm;surge
f6c4,Cloud Sun,Nature,clear;cloud;day;daytime;fall;outdoors;overcast;partly cloudy;sun;sun behind cloud
f6c4,Cloud Sun,Weather,clear;cloud;day;daytime;fall;outdoors;overcast;partly cloudy;sun;sun behind cloud
f743,Cloud Sun Rain,Weather,cloud;day;overcast;precipitation;rain;storm;summer;sun;sun behind rain cloud;sunshower
e139,Clover,Nature,4;charm;clover;four;four leaf clover;four-leaf clover;leaf;leprechaun;luck;lucky
e139,Clover,Shapes,4;charm;clover;four;four leaf clover;four-leaf clover;leaf;leprechaun;luck;lucky
f121,Code,Coding,brackets;code;development;html;mysql;sql
f126,Code Branch,Coding,branch;git;github;mysql;rebase;sql;svn;vcs;version
f386,Code Commit,Coding,commit;git;github;hash;rebase;svn;vcs;version
e13a,Code Compare,Coding,compare;git;github;svn;version
e13b,Code Fork,Coding,fork;git;github;svn;version
f387,Code Merge,Coding,git;github;merge;pr;rebase;svn;vcs;version
e13c,Code Pull Request,Coding,git;github;pr;svn;version
f51e,Coins,Money,currency;dime;financial;gold;money;penny;premium
e140,Colon Sign,Money,Colon Sign;currency
f075,Comment,Communication,Right Speech Bubble;answer;bubble;chat;commenting;conversation;conversation;discussion;feedback;message;note;notification;sms;speech;talk;talking;texting
f075,Comment,Shapes,Right Speech Bubble;answer;bubble;chat;commenting;conversation;conversation;discussion;feedback;message;note;notification;sms;speech;talk;talking;texting
f075,Comment,Social,Right Speech Bubble;answer;bubble;chat;commenting;conversation;conversation;discussion;feedback;message;note;notification;sms;speech;talk;talking;texting
f651,Comment Dollar,Marketing,answer;bubble;chat;commenting;conversation;feedback;message;money;note;notification;pay;salary;sms;speech;spend;texting;transfer
f651,Comment Dollar,Money,answer;bubble;chat;commenting;conversation;feedback;message;money;note;notification;pay;salary;sms;speech;spend;texting;transfer
f4ad,Comment Dots,Communication,answer;balloon;bubble;chat;comic;commenting;conversation;dialog;feedback;message;more;note;notification;reply;request;sms;speech;speech balloon;texting
f7f5,Comment Medical,Communication,advice;answer;bubble;chat;commenting;conversation;diagnose;feedback;message;note;notification;prescription;sms;speech;texting
f7f5,Comment Medical,Medical + Health,advice;answer;bubble;chat;commenting;conversation;diagnose;feedback;message;note;notification;prescription;sms;speech;texting
e696,Comment Nodes,Coding,ai;artificial intelligence;cluster;language;model;network;neuronal
e696,Comment Nodes,Communication,ai;artificial intelligence;cluster;language;model;network;neuronal
f4b3,Comment Slash,Communication,answer;bubble;cancel;chat;commenting;conversation;disabled;feedback;message;mute;note;notification;quiet;sms;speech;texting
f7cd,Comment Sms,Communication,answer;chat;conversation;message;mobile;notification;phone;sms;texting
f086,Comments,Communication,Two Speech Bubbles;answer;bubble;chat;commenting;conversation;conversation;discussion;feedback;message;note;notification;sms;speech;talk;talking;texting
f653,Comments Dollar,Marketing,answer;bubble;chat;commenting;conversation;feedback;message;money;note;notification;pay;salary;sms;speech;spend;texting;transfer
f653,Comments Dollar,Money,answer;bubble;chat;commenting;conversation;feedback;message;money;note;notification;pay;salary;sms;speech;spend;texting;transfer
f51f,Compact Disc,Devices + Hardware,Optical Disc Icon;album;blu-ray;bluray;cd;computer;disc;disk;dvd;media;movie;music;optical;optical disk;record;video;vinyl
f51f,Compact Disc,Film + Video,Optical Disc Icon;album;blu-ray;bluray;cd;computer;disc;disk;dvd;media;movie;music;optical;optical disk;record;video;vinyl
f51f,Compact Disc,Music + Audio,Optical Disc Icon;album;blu-ray;bluray;cd;computer;disc;disk;dvd;media;movie;music;optical;optical disk;record;video;vinyl
f51f,Compact Disc,Spinners,Optical Disc Icon;album;blu-ray;bluray;cd;computer;disc;disk;dvd;media;movie;music;optical;optical disk;record;video;vinyl
f14e,Compass,Business,compass;directions;directory;location;magnetic;menu;navigation;orienteering;safari;travel
f14e,Compass,Camping,compass;directions;directory;location;magnetic;menu;navigation;orienteering;safari;travel
f14e,Compass,Spinners,compass;directions;directory;location;magnetic;menu;navigation;orienteering;safari;travel
f568,Compass Drafting,Construction,design;map;mechanical drawing;plot;plotting
f568,Compass Drafting,Design,design;map;mechanical drawing;plot;plotting
f066,Compress,Media Playback,collapse;fullscreen;minimize;move;resize;shrink;smaller
e4e5,Computer,Devices + Hardware,computer;desktop;display;monitor;tower
e4e5,Computer,Household,computer;desktop;display;monitor;tower
e4e5,Computer,Humanitarian,computer;desktop;display;monitor;tower
f8cc,Computer Mouse,Devices + Hardware,click;computer;computer mouse;cursor;input;peripheral
f563,Cookie,Childhood,baked good;chips;chocolate;cookie;dessert;eat;snack;sweet;treat
f563,Cookie,Food + Beverage,baked good;chips;chocolate;cookie;dessert;eat;snack;sweet;treat
f564,Cookie Bite,Childhood,baked good;bitten;chips;chocolate;eat;snack;sweet;treat
f564,Cookie Bite,Holidays,baked good;bitten;chips;chocolate;eat;snack;sweet;treat
f0c5,Copy,Business,clone;duplicate;file;files-o;paper;paste
f0c5,Copy,Design,clone;duplicate;file;files-o;paper;paste
f0c5,Copy,Files,clone;duplicate;file;files-o;paper;paste
f1f9,Copyright,Business,brand;c;copyright;mark;register;trademark
f4b8,Couch,Household,chair;cushion;furniture;relax;sofa
f4b8,Couch,Moving,chair;cushion;furniture;relax;sofa
f6c8,Cow,Animals,agriculture;animal;beef;bovine;co;cow;farm;fauna;livestock;mammal;milk;moo
f6c8,Cow,Humanitarian,agriculture;animal;beef;bovine;co;cow;farm;fauna;livestock;mammal;milk;moo
f09d,Credit Card,Money,buy;card;checkout;credit;credit card;credit-card-alt;debit;money;payment;purchase
f09d,Credit Card,Shopping,buy;card;checkout;credit;credit card;credit-card-alt;debit;money;payment;purchase
f125,Crop,Design,design;frame;mask;modify;resize;shrink
f125,Crop,Editing,design;frame;mask;modify;resize;shrink
f565,Crop Simple,Design,design;frame;mask;modify;resize;shrink
f565,Crop Simple,Editing,design;frame;mask;modify;resize;shrink
f654,Cross,Religion,Christian;Heavy Latin Cross;catholicism;christianity;church;cross;jesus;latin cross;religion
f05b,Crosshairs,Design,aim;bullseye;gpd;picker;position
f05b,Crosshairs,Maps,aim;bullseye;gpd;picker;position
f05b,Crosshairs,Spinners,aim;bullseye;gpd;picker;position
f520,Crow,Animals,bird;bullfrog;fauna;halloween;holiday;toad
f520,Crow,Halloween,bird;bullfrog;fauna;halloween;holiday;toad
f521,Crown,Shapes,award;clothing;crown;favorite;king;queen;royal;tiara;vip
f7f7,Crutch,Medical + Health,cane;injury;mobility;wheelchair
e152,Cruzeiro Sign,Money,Cruzeiro Sign;currency
f1b2,Cube,Coding,3d;block;dice;package;square;tesseract
f1b2,Cube,Design,3d;block;dice;package;square;tesseract
f1b2,Cube,Editing,3d;block;dice;package;square;tesseract
f1b3,Cubes,Coding,3d;block;dice;package;pyramid;square;stack;tesseract
f1b3,Cubes,Design,3d;block;dice;package;pyramid;square;stack;tesseract
e4e6,Cubes Stacked,Childhood,blocks;cubes;sugar
e4e6,Cubes Stacked,Food + Beverage,blocks;cubes;sugar
e4e6,Cubes Stacked,Humanitarian,blocks;cubes;sugar
e4e6,Cubes Stacked,Shapes,blocks;cubes;sugar
44,D,Alphabet,Latin Capital Letter D;Latin Small Letter D;letter
f1c0,Database,Devices + Hardware,computer;development;directory;memory;mysql;sql;storage
f55a,Delete Left,Editing,Erase to the Left;command;delete;erase;keyboard;undo
f747,Democrat,Political,american;democratic party;donkey;election;left;left-wing;liberal;politics;usa
f390,Desktop,Devices + Hardware,computer;cpu;demo;desktop;desktop computer;device;imac;machine;monitor;pc;screen
f655,Dharmachakra,Religion,Buddhist;buddhism;buddhist;dharma;religion;wheel;wheel of dharma
f655,Dharmachakra,Spinners,Buddhist;buddhism;buddhist;dharma;religion;wheel;wheel of dharma
e476,Diagram Next,Charts + Diagrams,cells;chart;gantt;row;subtask;successor;table
e477,Diagram Predecessor,Charts + Diagrams,cells;chart;gantt;predecessor;previous;row;subtask;table
f542,Diagram Project,Charts + Diagrams,chart;graph;network;pert;statistics
f542,Diagram Project,Coding,chart;graph;network;pert;statistics
e47a,Diagram Successor,Charts + Diagrams,cells;chart;gantt;next;row;subtask;successor;table
f219,Diamond,Gaming,ace;card;cards;diamond suit;game;gem;gemstone;poker;suit
f219,Diamond,Shapes,ace;card;cards;diamond suit;game;gem;gemstone;poker;suit
f5eb,Diamond Turn Right,Maps,map;navigation;sign;turn
f522,Dice,Gaming,chance;dice;die;gambling;game;game die;roll
f522,Dice,Travel + Hotel,chance;dice;die;gambling;game;game die;roll
f6cf,Dice D20,Gaming,Dungeons & Dragons;chance;d&d;dnd;fantasy;gambling;game;roll
f6d1,Dice D6,Gaming,Dungeons & Dragons;chance;d&d;dnd;fantasy;gambling;game;roll
f523,Dice Five,Gaming,Die Face-5;chance;gambling;game;roll
f523,Dice Five,Travel + Hotel,Die Face-5;chance;gambling;game;roll
f524,Dice Four,Gaming,Die Face-4;chance;gambling;game;roll
f525,Dice One,Gaming,Die Face-1;chance;gambling;game;roll
f526,Dice Six,Gaming,Die Face-6;chance;gambling;game;roll
f527,Dice Three,Gaming,Die Face-3;chance;gambling;game;roll
f528,Dice Two,Gaming,Die Face-2;chance;gambling;game;roll
f7fa,Disease,Medical + Health,bacteria;cancer;coronavirus;covid-19;flu;illness;infection;pandemic;sickness;virus
f7fa,Disease,Science,bacteria;cancer;coronavirus;covid-19;flu;illness;infection;pandemic;sickness;virus
e163,Display,Devices + Hardware,Screen;computer;desktop;imac
e163,Display,Humanitarian,Screen;computer;desktop;imac
f529,Divide,Mathematics,Division Sign;arithmetic;calculus;divide;division;math;sign;÷
f471,Dna,Medical + Health,biologist;dna;double helix;evolution;gene;genetic;genetics;helix;life;molecule;protein
f471,Dna,Science,biologist;dna;double helix;evolution;gene;genetic;genetics;helix;life;molecule;protein
f6d3,Dog,Animals,animal;canine;dog;fauna;mammal;pet;pooch;puppy;woof
24,Dollar Sign,Charity,Dollar Sign;coupon;currency;dollar;heavy dollar sign;investment;money;premium;revenue;salary
24,Dollar Sign,Maps,Dollar Sign;coupon;currency;dollar;heavy dollar sign;investment;money;premium;revenue;salary
24,Dollar Sign,Money,Dollar Sign;coupon;currency;dollar;heavy dollar sign;investment;money;premium;revenue;salary
f472,Dolly,Logistics,carry;shipping;transport
f472,Dolly,Moving,carry;shipping;transport
e169,Dong Sign,Money,Dong Sign;currency
f52a,Door Closed,Household,doo;door;enter;exit;locked;privacy
f52a,Door Closed,Security,doo;door;enter;exit;locked;privacy
f52a,Door Closed,Travel + Hotel,doo;door;enter;exit;locked;privacy
f52b,Door Open,Household,enter;exit;welcome
f52b,Door Open,Security,enter;exit;welcome
f52b,Door Open,Travel + Hotel,enter;exit;welcome
f4ba,Dove,Animals,bird;dove;fauna;fly;flying;peace;war
f4ba,Dove,Charity,bird;dove;fauna;fly;flying;peace;war
f4ba,Dove,Political,bird;dove;fauna;fly;flying;peace;war
f4ba,Dove,Religion,bird;dove;fauna;fly;flying;peace;war
f422,Down Left And Up Right To Center,Arrows,collapse;fullscreen;minimize;move;resize;scale;shrink;size;smaller
f422,Down Left And Up Right To Center,Media Playback,collapse;fullscreen;minimize;move;resize;scale;shrink;size;smaller
f309,Down Long,Arrows,download;long-arrow-down
f019,Download,Arrows,export;hard drive;insert;save;transfer
f019,Download,Devices + Hardware,export;hard drive;insert;save;transfer
f6d5,Dragon,Animals,Dungeons & Dragons;d&d;dnd;dragon;fairy tale;fantasy;fire;lizard;serpent
f6d5,Dragon,Gaming,Dungeons & Dragons;d&d;dnd;dragon;fairy tale;fantasy;fire;lizard;serpent
f5ee,Draw Polygon,Design,anchors;lines;object;render;shape
f5ee,Draw Polygon,Maps,anchors;lines;object;render;shape
f043,Droplet,Design,blood;cold;color;comic;drop;droplet;raindrop;sweat;waterdrop
f043,Droplet,Humanitarian,blood;cold;color;comic;drop;droplet;raindrop;sweat;waterdrop
f043,Droplet,Maps,blood;cold;color;comic;drop;droplet;raindrop;sweat;waterdrop
f043,Droplet,Medical + Health,blood;cold;color;comic;drop;droplet;raindrop;sweat;waterdrop
f043,Droplet,Photos + Images,blood;cold;color;comic;drop;droplet;raindrop;sweat;waterdrop
f5c7,Droplet Slash,Design,blood;color;disabled;drop;droplet;raindrop;waterdrop
f5c7,Droplet Slash,Medical + Health,blood;color;disabled;drop;droplet;raindrop;waterdrop
f569,Drum,Music + Audio,drum;drumsticks;instrument;music;percussion;snare;sound
f56a,Drum Steelpan,Music + Audio,calypso;instrument;music;percussion;reggae;snare;sound;steel;tropical
f6d7,Drumstick Bite,Food + Beverage,bone;chicken;leg;meat;poultry;turkey
f44b,Dumbbell,Sports + Fitness,exercise;gym;strength;weight;weight-lifting;workout
f44b,Dumbbell,Travel + Hotel,exercise;gym;strength;weight;weight-lifting;workout
f793,Dumpster,Construction,alley;bin;commercial;trash;waste
f794,Dumpster Fire,Construction,alley;bin;commercial;danger;dangerous;euphemism;flame;heat;hot;trash;waste
f794,Dumpster Fire,Political,alley;bin;commercial;danger;dangerous;euphemism;flame;heat;hot;trash;waste
f6d9,Dungeon,Buildings,Dungeons & Dragons;building;d&d;dnd;door;entrance;fantasy;gate
f6d9,Dungeon,Gaming,Dungeons & Dragons;building;d&d;dnd;door;entrance;fantasy;gate
f6d9,Dungeon,Household,Dungeons & Dragons;building;d&d;dnd;door;entrance;fantasy;gate
f6d9,Dungeon,Security,Dungeons & Dragons;building;d&d;dnd;door;entrance;fantasy;gate
45,E,Alphabet,Latin Capital Letter E;Latin Small Letter E;letter
f2a4,Ear Deaf,Accessibility,ear;hearing;sign language
f2a4,Ear Deaf,Communication,ear;hearing;sign language
f2a2,Ear Listen,Accessibility,amplify;audio;deaf;ear;headset;hearing;sound
f2a2,Ear Listen,Communication,amplify;audio;deaf;ear;headset;hearing;sound
f57c,Earth Africa,Travel + Hotel,africa;all;country;earth;europe;global;globe;gps;language;localize;location;map;online;place;planet;translate;travel;world
f57d,Earth Americas,Travel + Hotel,all;america;country;earth;global;globe;gps;language;localize;location;map;online;place;planet;translate;travel;world
f57e,Earth Asia,Travel + Hotel,all;asia;australia;country;earth;global;globe;gps;language;localize;location;map;online;place;planet;translate;travel;world
f7a2,Earth Europe,Travel + Hotel,all;country;earth;europe;global;globe;gps;language;localize;location;map;online;place;planet;translate;travel;world
e47b,Earth Oceania,Travel + Hotel,all;australia;country;earth;global;globe;gps;language;localize;location;map;melanesia;micronesia;new zealand;online;place;planet;polynesia;translate;travel;world
f7fb,Egg,Food + Beverage,breakfast;chicken;easter;egg;food;shell;yolk
f052,Eject,Media Playback,abort;cancel;cd;discharge;eject;eject button
e16d,Elevator,Travel + Hotel,accessibility;elevator;hoist;lift;uer;users-people
e16d,Elevator,Users + People,accessibility;elevator;hoist;lift;uer;users-people
f141,Ellipsis,Editing,dots;drag;kebab;list;menu;nav;navigation;ol;pacman;reorder;settings;three dots;ul
f142,Ellipsis Vertical,Editing,bullet;dots;drag;kebab;list;menu;nav;navigation;ol;reorder;settings;three dots;ul
f0e0,Envelope,Business,Back of Envelope;e-mail;email;envelope;letter;mail;message;newsletter;notification;offer;support
f0e0,Envelope,Communication,Back of Envelope;e-mail;email;envelope;letter;mail;message;newsletter;notification;offer;support
f0e0,Envelope,Humanitarian,Back of Envelope;e-mail;email;envelope;letter;mail;message;newsletter;notification;offer;support
f0e0,Envelope,Social,Back of Envelope;e-mail;email;envelope;letter;mail;message;newsletter;notification;offer;support
f0e0,Envelope,Writing,Back of Envelope;e-mail;email;envelope;letter;mail;message;newsletter;notification;offer;support
e4e8,Envelope Circle Check,Business,check;email;enable;envelope;mail;not affected;ok;okay;read;sent;validate;working
e4e8,Envelope Circle Check,Communication,check;email;enable;envelope;mail;not affected;ok;okay;read;sent;validate;working
e4e8,Envelope Circle Check,Humanitarian,check;email;enable;envelope;mail;not affected;ok;okay;read;sent;validate;working
f2b6,Envelope Open,Business,e-mail;email;letter;mail;message;newsletter;notification;offer;support
f2b6,Envelope Open,Communication,e-mail;email;letter;mail;message;newsletter;notification;offer;support
f2b6,Envelope Open,Writing,e-mail;email;letter;mail;message;newsletter;notification;offer;support
f658,Envelope Open Text,Marketing,e-mail;email;letter;mail;message;newsletter;notification;offer;support
f674,Envelopes Bulk,Marketing,archive;envelope;letter;newsletter;offer;post office;postal;postcard;send;stamp;usps
3d,Equals,Mathematics,Equals Sign;arithmetic;even;match;math
3d,Equals,Punctuation + Symbols,Equals Sign;arithmetic;even;match;math
f12d,Eraser,Business,art;delete;remove;rubber
f12d,Eraser,Design,art;delete;remove;rubber
f12d,Eraser,Writing,art;delete;remove;rubber
f796,Ethernet,Connectivity,cable;cat 5;cat 6;connection;hardware;internet;network;wired
f796,Ethernet,Devices + Hardware,cable;cat 5;cat 6;connection;hardware;internet;network;wired
f153,Euro Sign,Money,Euro Sign;currency
21,Exclamation,Alert,!;Exclamation Mark;alert;attention;danger;error;exclamation;failed;important;mark;notice;notification;notify;outlined;problem;punctuation;red exclamation mark;required;warning;white exclamation mark
21,Exclamation,Punctuation + Symbols,!;Exclamation Mark;alert;attention;danger;error;exclamation;failed;important;mark;notice;notification;notify;outlined;problem;punctuation;red exclamation mark;required;warning;white exclamation mark
f065,Expand,Media Playback,arrows;bigger;enlarge;expand;fullscreen;maximize;resize;resize;scale;size;viewfinder
e4e9,Explosion,Energy,blast;blowup;boom;crash;detonation;explosion
e4e9,Explosion,Humanitarian,blast;blowup;boom;crash;detonation;explosion
e4e9,Explosion,Science Fiction,blast;blowup;boom;crash;detonation;explosion
e4e9,Explosion,Security,blast;blowup;boom;crash;detonation;explosion
f06e,Eye,Accessibility,body;eye;look;optic;see;seen;show;sight;views;visible
f06e,Eye,Design,body;eye;look;optic;see;seen;show;sight;views;visible
f06e,Eye,Maps,body;eye;look;optic;see;seen;show;sight;views;visible
f06e,Eye,Medical + Health,body;eye;look;optic;see;seen;show;sight;views;visible
f06e,Eye,Photos + Images,body;eye;look;optic;see;seen;show;sight;views;visible
f06e,Eye,Security,body;eye;look;optic;see;seen;show;sight;views;visible
f1fb,Eye Dropper,Design,beaker;clone;color;copy;eyedropper;pipette
f1fb,Eye Dropper,Editing,beaker;clone;color;copy;eyedropper;pipette
f1fb,Eye Dropper,Medical + Health,beaker;clone;color;copy;eyedropper;pipette
f1fb,Eye Dropper,Photos + Images,beaker;clone;color;copy;eyedropper;pipette
f1fb,Eye Dropper,Science,beaker;clone;color;copy;eyedropper;pipette
f2a8,Eye Low Vision,Accessibility,blind;eye;sight
f2a8,Eye Low Vision,Maps,blind;eye;sight
f070,Eye Slash,Design,blind;disabled;hide;show;toggle;unseen;views;visible;visiblity
f070,Eye Slash,Editing,blind;disabled;hide;show;toggle;unseen;views;visible;visiblity
f070,Eye Slash,Maps,blind;disabled;hide;show;toggle;unseen;views;visible;visiblity
f070,Eye Slash,Photos + Images,blind;disabled;hide;show;toggle;unseen;views;visible;visiblity
f070,Eye Slash,Security,blind;disabled;hide;show;toggle;unseen;views;visible;visiblity
46,F,Alphabet,Latin Capital Letter F;Latin Small Letter F;letter
f556,Face Angry,Emoji,angry;angry face;disapprove;emoticon;face;mad;upset
f567,Face Dizzy,Emoji,dazed;dead;disapprove;emoticon;face
f579,Face Flushed,Emoji,dazed;embarrassed;emoticon;face;flushed;flushed face
f119,Face Frown,Communication,disapprove;emoticon;face;frown;frowning face;rating;sad;uer
f119,Face Frown,Emoji,disapprove;emoticon;face;frown;frowning face;rating;sad;uer
f119,Face Frown,Users + People,disapprove;emoticon;face;frown;frowning face;rating;sad;uer
f57a,Face Frown Open,Emoji,disapprove;emoticon;face;frown;frowning face with open mouth;mouth;open;rating;sad
f57f,Face Grimace,Emoji,cringe;emoticon;face;grimace;grimacing face;teeth
f580,Face Grin,Emoji,emoticon;face;grin;grinning face;laugh;smile
f582,Face Grin Beam,Emoji,emoticon;eye;face;grinning face with smiling eyes;laugh;mouth;open;smile
f583,Face Grin Beam Sweat,Emoji,cold;embarass;emoticon;face;grinning face with sweat;open;smile;sweat
f584,Face Grin Hearts,Emoji,emoticon;eye;face;love;smile;smiling face with heart-eyes
f584,Face Grin Hearts,Holidays,emoticon;eye;face;love;smile;smiling face with heart-eyes
f585,Face Grin Squint,Emoji,emoticon;face;grinning squinting face;laugh;mouth;satisfied;smile
f586,Face Grin Squint Tears,Emoji,emoticon;face;floor;happy;laugh;rolling;rolling on the floor laughing;smile
f587,Face Grin Stars,Emoji,emoticon;eyes;face;grinning;quality;star;star-struck;starry-eyed;vip
f588,Face Grin Tears,Emoji,LOL;emoticon;face;face with tears of joy;joy;laugh;tear
f589,Face Grin Tongue,Emoji,LOL;emoticon;face;face with tongue;tongue
f58a,Face Grin Tongue Squint,Emoji,LOL;emoticon;eye;face;horrible;squinting face with tongue;taste;tongue
f58b,Face Grin Tongue Wink,Emoji,LOL;emoticon;eye;face;joke;tongue;wink;winking face with tongue
f581,Face Grin Wide,Emoji,emoticon;face;grinning face with big eyes;laugh;mouth;open;smile
f58c,Face Grin Wink,Emoji,emoticon;face;flirt;laugh;smile
f596,Face Kiss,Emoji,beso;emoticon;face;kiss;kissing face;love;smooch
f597,Face Kiss Beam,Emoji,beso;emoticon;eye;face;kiss;kissing face with smiling eyes;love;smile;smooch
f598,Face Kiss Wink Heart,Emoji,beso;emoticon;face;face blowing a kiss;kiss;love;smooch
f598,Face Kiss Wink Heart,Holidays,beso;emoticon;face;face blowing a kiss;kiss;love;smooch
f599,Face Laugh,Emoji,LOL;emoticon;face;laugh;smile
f59a,Face Laugh Beam,Emoji,LOL;beaming face with smiling eyes;emoticon;eye;face;grin;happy;smile
f59b,Face Laugh Squint,Emoji,LOL;emoticon;face;happy;smile
f59c,Face Laugh Wink,Emoji,LOL;emoticon;face;happy;smile
f11a,Face Meh,Communication,deadpan;default;emoticon;face;meh;neutral;neutral face;rating;uer
